participant_id,speech_duration,silence_duration,speech_to_silence_ratio,silence_ratio,rms_mean,rms_std,energy_min,energy_max,energy_range,energy_median,energy_var,zcr_mean,zcr_std,zcr_var,mfcc_1_mean,mfcc_1_std,mfcc_1_var,mfcc_delta_1_mean,mfcc_delta_1_std,mfcc_delta_1_var,mfcc_2_mean,mfcc_2_std,mfcc_2_var,mfcc_delta_2_mean,mfcc_delta_2_std,mfcc_delta_2_var,mfcc_3_mean,mfcc_3_std,mfcc_3_var,mfcc_delta_3_mean,mfcc_delta_3_std,mfcc_delta_3_var,mfcc_4_mean,mfcc_4_std,mfcc_4_var,mfcc_delta_4_mean,mfcc_delta_4_std,mfcc_delta_4_var,mfcc_5_mean,mfcc_5_std,mfcc_5_var,mfcc_delta_5_mean,mfcc_delta_5_std,mfcc_delta_5_var,mfcc_6_mean,mfcc_6_std,mfcc_6_var,mfcc_delta_6_mean,mfcc_delta_6_std,mfcc_delta_6_var,mfcc_7_mean,mfcc_7_std,mfcc_7_var,mfcc_delta_7_mean,mfcc_delta_7_std,mfcc_delta_7_var,mfcc_8_mean,mfcc_8_std,mfcc_8_var,mfcc_delta_8_mean,mfcc_delta_8_std,mfcc_delta_8_var,mfcc_9_mean,mfcc_9_std,mfcc_9_var,mfcc_delta_9_mean,mfcc_delta_9_std,mfcc_delta_9_var,mfcc_10_mean,mfcc_10_std,mfcc_10_var,mfcc_delta_10_mean,mfcc_delta_10_std,mfcc_delta_10_var,mfcc_11_mean,mfcc_11_std,mfcc_11_var,mfcc_delta_11_mean,mfcc_delta_11_std,mfcc_delta_11_var,mfcc_12_mean,mfcc_12_std,mfcc_12_var,mfcc_delta_12_mean,mfcc_delta_12_std,mfcc_delta_12_var,mfcc_13_mean,mfcc_13_std,mfcc_13_var,mfcc_delta_13_mean,mfcc_delta_13_std,mfcc_delta_13_var,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_bandwidth_var,spectral_rolloff_mean,spectral_rolloff_std,spectral_rolloff_var,spectral_contrast_mean,spectral_contrast_std,spectral_contrast_var,spectral_flatness_mean,spectral_flatness_std,spectral_flatness_var,pitch_mean,pitch_std,pitch_min,pitch_max,pitch_range,pitch_median,pitch_skew,voiced_ratio,speaking_rate,speech_segments,avg_segment_duration,pause_mean,pause_std,pause_max,pause_total,harmonic_energy,percussive_energy,onset_count,hnr_mean,hnr_std,jitter,shimmer,articulation_speed,word_count,label
402,248.06399999999897,199.53593750000104,1.2432046169968407,0.44579080733227544,0.0067199958,0.0069919797,0.00026365172,0.15188473,0.15162109,0.0053912164,4.888778e-05,0.2807192367453353,0.1374590224812862,0.018894982861510742,-413.36438,85.323494,7280.098,-0.0036802704,15.446712,238.6009,30.486113,45.064835,2030.8395,0.0019153098,8.782453,77.13147,-39.675518,31.691935,1004.3787,-0.0016779354,6.1071877,37.297745,2.0657473,26.956675,726.6623,-0.0012914209,5.028216,25.282957,-37.22603,20.968111,439.66165,-0.0009070501,3.970156,15.762138,6.576224,16.961613,287.69632,0.0029606107,3.0914135,9.556837,-31.496815,15.443327,238.49635,-0.00063351804,2.8667684,8.218361,-0.02565941,14.672939,215.29514,-0.0025417206,2.7390718,7.5025144,-17.7475,13.646533,186.22787,0.0009532227,2.5390587,6.4468193,1.5991015,10.540715,111.10668,0.0023522077,1.9815735,3.9266336,-21.543036,10.389605,107.94388,0.0008250528,1.9215837,3.692484,-3.5222843,10.214921,104.34462,0.00015169762,1.9576309,3.8323185,-14.865708,8.62083,74.318695,-9.947243e-05,1.6258365,2.6433444,2702.3538137847772,929.612968866022,864180.2718838996,1689.1056759994508,279.1991182548997,77952.14763431346,4622.7681762939665,1076.5631292991861,1158988.1713664562,21.026423147529606,8.3482546765321,69.69335614424008,0.07194817,0.094664015,0.008961275,245.726979078478,44.70621016730455,78.23233100085048,659.2551138257398,581.0227828248894,242.6993408760242,0.6705656875197535,0.37024592505217,1.726988623630002,773,0.3209107369716536,0.25732470892626114,0.25539560034458014,1.8239999999999554,198.91199999999986,-1.390605e-05,-1.3504114e-06,2076,396.52206,14657.726,0.01072028975407106,0.07289515441061803,4.478682920536654,1111,1
403,418.9759999999999,24.07900000000012,17.400057419325567,0.054347654354425796,0.034455903,0.024482623,0.00024424584,0.18902765,0.1887834,0.029021643,0.00059939886,0.25279268239699193,0.1307568401563752,0.017097351247679856,-264.08517,74.58867,5563.469,0.0033420385,13.472302,181.50293,-7.160716,40.83906,1667.8291,0.00068791147,7.6203766,58.070137,-44.833397,39.46904,1557.805,-0.0017215109,7.8258395,61.243763,8.025544,28.257471,798.4847,0.0015670247,5.320494,28.30766,-32.363396,24.310062,590.9791,0.0014417137,4.7416825,22.483551,-17.020008,17.061972,291.11087,-0.0011373223,3.234925,10.46474,-29.332294,17.699371,313.26776,0.0002838343,3.28553,10.794708,-6.3995852,12.248047,150.01466,0.00167291,2.268763,5.147286,-21.799446,14.968716,224.06245,-0.0020435487,2.8205724,7.955628,-9.730932,11.174067,124.859764,-0.0018928221,2.0426981,4.172616,-11.9279785,12.149262,147.60457,-6.642776e-05,2.3541453,5.542,-12.478267,11.691659,136.6949,-0.00040763902,2.1774259,4.7411838,-7.197887,10.626756,112.92794,-4.0812658e-05,1.9952478,3.9810138,2890.40303192369,835.4771573587713,698022.080468293,1757.1591741803054,286.80061642638464,82254.5935825542,4844.2408908710095,1105.6853895412505,1222540.180644987,25.608837481430207,9.313406534981286,86.73954128583213,0.05800492,0.07066712,0.004993842,271.74001517717807,69.00455236529486,67.7129427339704,1388.867299316009,1321.1543565820386,260.1187129259726,10.85353615831961,0.7443304925072707,0.4198124386362867,186,2.2525591276744126,0.12593548387096726,0.15915866205970997,1.056,23.42399999999991,-1.3753835e-05,-1.5022455e-06,2228,2360.3218,150396.73,0.007917235362970019,0.0787513772087011,3.365347895822196,1410,0
404,343.5519999999995,136.5379375000005,2.516165131642135,0.2844007483493663,0.019882437,0.021281786,0.0006116562,0.18902993,0.18841827,0.0131835025,0.0004529144,0.32110033071510696,0.1413029726371333,0.01996653007609044,-306.77704,104.60066,10941.298,-0.031798728,18.692,349.3908,14.483836,49.4812,2448.3894,-0.0047362135,9.792088,95.88498,-23.616108,27.689316,766.69824,0.003558439,5.3867335,29.016897,7.9534283,25.038359,626.91943,-0.0044604507,4.622711,21.36946,-25.40226,20.919882,437.64142,0.0035413941,4.065701,16.529924,-0.9652081,14.259902,203.34482,0.00095772237,2.613184,6.82873,-24.157507,14.625806,213.9142,0.00061664125,2.7116947,7.3532877,-4.5141745,12.410266,154.0147,0.004578599,2.3282814,5.420894,-16.816252,10.825603,117.19367,0.0025162362,2.0289712,4.116724,-5.4846,12.8973,166.34035,0.0012060183,2.3151522,5.3599296,-15.846183,9.582774,91.82957,-0.00010073186,1.7713206,3.1375766,-6.3939347,8.358214,69.85974,0.001829227,1.5512494,2.4063747,-13.273235,8.049321,64.79157,0.0017271596,1.5133748,2.2903035,3008.534854679671,910.796310407458,829549.9190518387,1819.352051874003,273.67447083392364,74897.71598622813,5079.545549223489,1030.2525302233555,1061420.2760316262,21.694253092680324,9.318433144111882,86.83319626128286,0.11287074,0.11084895,0.01228749,143.90450260042178,20.22474405546822,65.40639132514966,255.6500291307247,190.24363780557505,139.3941668115768,0.990163926487584,0.2908751582822852,1.08729627352375,522,0.6581455926089156,0.261650671785029,0.21849559095620985,1.5679999999999836,136.3200000000001,-1.1297348e-05,-3.963403e-06,1849,420.02863,40205.25,0.011633087685057171,0.10271784997519895,3.070859724292106,1055,0
406,277.91999999999985,27.140000000000157,10.240235436984628,0.0889661050285195,0.019040195,0.014564153,0.00041779917,0.14190473,0.14148693,0.015515449,0.00021211454,0.2601930631489931,0.13684395840937075,0.018726268953145588,-308.36115,79.29332,6287.43,0.008875104,14.280729,203.93924,21.307173,42.25732,1785.6812,-0.0004714516,8.038978,64.62517,-44.855682,36.214436,1311.4855,-0.0005029855,7.275895,52.938652,2.2106657,26.358747,694.78357,0.004524625,5.054555,25.548525,-27.716452,19.502357,380.34192,0.0018254006,3.6826274,13.561746,-14.267844,17.506344,306.4721,-0.0029151635,3.1923828,10.191308,-17.531303,13.924702,193.89731,-0.0031057966,2.6402802,6.9710803,-17.44023,16.738852,280.18915,0.00047336295,3.1775477,10.096809,-15.49899,12.583231,158.33769,0.0023049712,2.3645608,5.5911474,-5.8267517,11.684179,136.52005,0.0010888783,2.249968,5.0623565,-22.516933,10.463291,109.48047,0.0007150618,1.9481382,3.7952428,-1.3789226,8.817129,77.74177,-0.003075029,1.6030991,2.5699267,-17.732244,9.578766,91.75276,-0.0021437325,1.7218379,2.9647257,2619.469379907766,897.6115785751193,805706.5459921176,1746.1686666793194,290.67569731907867,84492.36101193265,4464.575794524859,1248.7252049901822,1559314.6375777724,23.585533194529013,9.261561783645782,85.77652667228801,0.06557673,0.08217202,0.0067522405,283.8162619211375,112.92512863339257,108.1102658399776,1413.1442720795428,1305.0340062395653,258.62053938239393,6.66954437190465,0.6013215858400124,0.6785550383531108,207,1.3426086891661408,0.13157281553397998,0.16192138821055632,1.3119999999999976,27.103999999999875,-1.2660821e-05,-2.6004511e-06,1753,1272.9775,53296.566,0.010108622849757238,0.07193494563761008,3.4434369602763404,957,0
409,478.2079999999984,100.15200000000164,4.7748222224735235,0.17316550245522103,0.0235463,0.020362854,0.00027165326,0.19706637,0.19679472,0.018137157,0.0004146458,0.3079301370407768,0.11731402002409377,0.013762579294213475,-282.52597,102.48789,10503.768,-0.016439468,19.763618,390.6006,24.446196,51.373585,2639.245,-0.0012286819,9.969478,99.39049,-39.59289,35.325706,1247.9055,0.0015110972,7.0839972,50.183018,10.359964,30.58327,935.33636,-0.0020396963,5.8155274,33.82036,-39.290882,27.328533,746.8487,0.00405661,5.3705535,28.842844,1.5678365,12.543351,157.33566,0.0017718134,2.3491318,5.51842,-28.218636,16.584286,275.0385,0.0021522606,3.028512,9.171885,-10.060443,15.575576,242.59857,0.0005947629,2.952,8.714304,-13.77828,12.038071,144.91515,0.0016123896,2.2053673,4.863645,-7.194061,12.490419,156.01057,0.0017216627,2.3326416,5.4412165,-10.896558,10.545285,111.20305,-5.974959e-05,2.0175083,4.0703397,-3.5300093,9.793788,95.918274,0.00015392591,1.8344961,3.3653762,-15.393018,10.402482,108.21164,-0.000345359,1.9517375,3.8092792,2805.85569132636,875.545742465064,766580.3471487002,1652.392107032464,255.41329155498994,65235.949502954296,4617.768445003873,1047.433054807951,1097116.0043043161,21.81053380565878,9.244950684822939,85.46911316480812,0.077600494,0.07807555,0.0060957912,154.73452610642408,96.09613897217699,67.7129427339704,1413.1442720795428,1345.4313293455725,138.59131548843604,11.599020616340393,0.040666150268857684,1.2137768863683518,702,0.6812079762375932,0.14260770328102693,0.14380039025460964,1.568,99.96799999999988,-1.1794466e-05,-3.4653858e-06,3071,198.81677,10286.673,0.02122273249518071,0.12041353996553048,4.905815042826569,2346,0
412,263.1679999999997,67.55193750000029,3.8957875353939486,0.2042572274615294,0.019683225,0.01851945,0.00041499134,0.17020491,0.16978991,0.014587613,0.00034297002,0.33436573990082247,0.13863627097443146,0.019220015629695983,-300.59024,98.7791,9757.311,0.00014997463,18.428192,339.5983,17.586012,49.964146,2496.4158,-0.0024048546,9.945406,98.9111,-11.027807,24.68413,609.3062,0.00021688224,4.569447,20.879845,-9.962485,27.402765,750.9115,-0.0014551077,5.2057347,27.099676,-22.391521,17.847443,318.53122,-0.00024416915,3.2348108,10.464002,-6.548464,15.427656,238.01257,0.00042125137,2.911018,8.474025,-29.720749,21.755533,473.30325,0.0011920414,4.0353003,16.283648,4.6022944,13.214158,174.61397,0.00052901474,2.4173565,5.843612,-25.998936,14.264858,203.48619,-0.0008808859,2.629151,6.9124355,3.2228706,12.916845,166.8449,-0.001753676,2.3934383,5.7285466,-14.3681965,8.988324,80.78997,-0.00077405927,1.6707176,2.7912974,-8.701673,9.793847,95.91943,0.00049887813,1.8267355,3.3369625,-9.17459,7.974062,63.585667,0.00080145645,1.4861679,2.2086952,3125.7582192123855,867.9475967666449,753333.0307329943,2000.973331664581,265.2156824392323,70339.35821170772,5557.176765844219,713.8458998595404,509575.96874627704,21.94672644605344,9.95245636974918,99.05138779176104,0.10364438,0.09833756,0.009670275,183.96658685373689,110.19487171617254,101.45478129445331,1437.8455988521675,1336.3908175577142,165.76853496220332,9.965784779014562,0.25418480887719547,0.9706097625275464,321,0.8198380036765163,0.20974454828660338,0.1618070757414477,0.8959999999999866,67.32799999999969,-1.144462e-05,-3.8093774e-06,1537,558.7396,56235.953,0.013930520411418514,0.1114726133016426,3.2336758268482524,851,1
413,487.55199999999996,30.998125000000016,15.728434680212594,0.059778454397248514,0.03795097,0.02601758,0.0,0.1957065,0.1957065,0.032675847,0.0006769145,0.2712238277634218,0.14374858922365233,0.020663656903790333,-243.92725,86.007614,7397.3096,0.0021864786,14.215279,202.07416,15.936217,49.732395,2473.3113,-0.0023899332,9.818383,96.40066,-33.95057,35.050125,1228.5112,0.0017487574,6.953414,48.349968,3.1177862,33.080193,1094.2991,0.00060583244,6.5258837,42.58716,-24.662672,18.23184,332.4,0.00043291118,3.4899218,12.179554,-21.388521,18.7201,350.44214,-0.0010103582,3.558542,12.663221,-31.736149,16.17903,261.761,-0.00072799454,2.9809139,8.885848,-12.166403,12.357124,152.69852,0.00026478636,2.40617,5.7896533,-20.61602,12.989795,168.73477,0.0002202887,2.4976025,6.2380185,-12.571256,12.862179,165.43564,0.0011311,2.4462378,5.98408,-12.454375,11.29732,127.62945,0.0005010544,2.1203928,4.4960656,-9.876557,10.415061,108.47349,0.00024234403,2.0018413,4.0073686,-12.266243,8.862082,78.53649,-0.001258612,1.6630703,2.7658029,2699.262680990508,1034.26344890234,1069700.8817353635,1751.8512873249545,327.1851618688529,107050.13014714746,4624.269612002468,1271.4389587069059,1616557.0257177008,23.887736593573074,10.083035352472354,101.6676019192073,0.071882665,0.12967983,0.016816858,242.16742631862027,87.3347093803354,93.57338770459413,1413.1442720795428,1319.5708843749487,218.73289323986043,7.830399694306525,0.4948472693307715,0.3644777831265589,189,2.5796401979913215,0.163555555555555,0.49315952894337717,6.751999999999995,30.911999999999896,-1.14251525e-05,-3.6366184e-06,2791,2056.579,338653.66,0.013402247155197779,0.07810348304148379,3.4088671567340514,1662,1
414,432.6719999999995,90.35806250000047,4.788416033285145,0.17275883162069766,0.017878639,0.015341602,0.0,0.15650876,0.15650876,0.014807435,0.00023536477,0.2745307481263383,0.16998200166613192,0.028893880890424876,-341.2737,105.0767,11041.112,-0.0016781205,18.346687,336.60095,14.31387,46.13811,2128.7253,-0.00029517262,8.96002,80.28196,-31.21034,36.057915,1300.1733,0.0005147995,7.21757,52.093315,0.35708717,27.156324,737.466,-0.0021742221,5.2442884,27.502563,-31.40824,22.813906,520.4743,-0.0003396936,4.5011234,20.26011,-11.530551,15.499944,240.24826,0.00032396955,2.868237,8.226784,-31.212715,16.762016,280.96518,0.0005832271,3.1230211,9.753262,-7.991586,12.9986,168.9636,0.00013352036,2.4398766,5.952997,-19.41725,12.485228,155.8809,0.0003881994,2.3160415,5.3640485,-7.6199083,10.754929,115.668495,-0.00038168,2.035601,4.143671,-17.847752,10.082964,101.66617,-0.0001146652,1.8648704,3.4777417,-6.9829516,10.292471,105.93495,0.00086256803,1.9934965,3.9740286,-7.417029,7.913072,62.61671,0.0005531535,1.472948,2.1695757,2793.7366519697875,1147.8985479105138,1317671.076295066,1761.9737551935139,355.432405831911,126332.19511546029,4800.389071581523,1353.5762167919513,1832168.5746648114,21.61610104107539,7.897037835147145,62.36320656974551,0.08936633,0.13931948,0.019409915,316.98588174104316,141.77415361335687,87.30705785825097,2080.94970340778,1993.6426455495289,298.79793764201077,8.497862915877251,0.49556439275034786,0.892874107021334,467,0.926492503369394,0.19289079229122022,0.29871713371545283,5.951999999999998,90.07999999999984,-1.2601877e-05,-2.4899118e-06,2598,2469.7505,72022.1,0.011037446209238586,0.07387195046759738,3.3050440056208896,1430,1
415,231.80799999999942,119.27400000000057,1.943491440351685,0.3397325980825009,0.011202346,0.010907674,0.00022315673,0.18532647,0.18510331,0.008118443,0.00011897735,0.28375847149277705,0.14568738540018294,0.021224814264741442,-363.24527,89.79564,8063.2563,0.0117580155,16.577751,274.8218,14.074173,46.36828,2150.0173,-0.00017679481,9.198407,84.61069,-25.172153,34.107067,1163.2921,-0.0018604356,6.724057,45.212944,3.2410247,29.542742,872.7736,0.0065591848,5.5428205,30.722857,-17.01294,18.430931,339.69925,-0.0010763177,3.5932322,12.911318,-18.042532,19.300692,372.51672,-0.0037701065,3.5245903,12.422736,-24.076433,16.217232,262.99863,-0.002935235,2.9780056,8.868518,-12.655447,13.920979,193.79366,0.00045174226,2.6386602,6.962528,-18.749693,12.698534,161.25278,-0.0004149003,2.3416996,5.483557,-12.6814,12.471059,155.5273,2.0920079e-05,2.3303092,5.4303403,-14.258734,9.662009,93.35442,0.0025457453,1.8164957,3.2996566,-3.579409,9.41053,88.55808,-0.0022822092,1.7125243,2.9327395,-15.2330475,9.3475275,87.376274,-0.0021843435,1.7027304,2.8992908,2886.8679718125436,981.6734390053821,963682.7408486536,1898.6650760985237,266.3842990906273,70960.59480200478,5062.796208530805,1168.0649576744433,1364375.7453469993,22.32232569616935,8.977491809735085,80.59535919386052,0.078151554,0.08701384,0.0075714085,278.3023655967628,107.89774924020047,104.42763330455712,1413.1442720795428,1308.7166387749858,252.71363809934766,7.4959248753370105,0.3721290557444286,1.680519081012413,590,0.3928949145883127,0.2020338983050855,0.20559756363570683,1.504000000000019,119.20000000000044,-1.3977228e-05,-1.2818147e-06,1978,631.3127,21508.955,0.012055256876709778,0.09390854301126454,5.017083103257881,1163,0
416,384.8640000000001,47.69599999999991,8.069104158229132,0.11026447198076547,0.01679707,0.014255583,0.0,0.12521225,0.12521225,0.013099521,0.00020322164,0.2657681106903758,0.12563078332599623,0.015783093719103414,-315.43005,88.48801,7830.1274,0.0053321207,12.282493,150.85962,34.913017,58.35167,3404.9172,0.0035965363,11.58682,134.2544,-46.638622,38.986317,1519.9329,-0.0006746455,7.6179953,58.03385,7.1758165,28.701273,823.7631,0.002699849,5.3595295,28.724554,-16.395517,19.359497,374.79016,0.0017550437,3.4979744,12.235825,-18.060884,20.59136,424.00412,-0.00208169,3.9398954,15.522777,-22.58602,15.083038,227.49805,-0.002978725,2.7187607,7.39166,-9.802823,14.614483,213.5831,-0.00041830097,2.7366707,7.4893665,-22.376795,12.119712,146.8874,0.0017561798,2.1557672,4.6473327,3.4684443,11.241346,126.367874,0.0018070394,2.1217172,4.5016837,-13.32911,11.9536295,142.88925,0.001286991,2.0133643,4.053636,-3.693463,9.3317,87.080635,-0.00031657083,1.7601755,3.0982177,-16.903006,9.493932,90.13474,-0.0018934017,1.5813613,2.5007036,2509.2163968983828,1042.5362422738124,1086881.816454401,1542.1716326103601,396.02205895328564,156833.47117759965,4032.229596648913,1535.2734570793518,2357064.5880123843,22.04886574209436,8.841774250008442,78.17697188811235,0.08165716,0.14815523,0.02194997,146.50176331739814,110.42258871006739,83.3644111580719,1446.174953670991,1362.8105425129193,129.31026969119696,10.143914011809782,0.2928687675475019,0.7004808581468467,303,1.2701782136297752,0.1577748344370856,0.518454480777452,8.927999999999997,47.64799999999985,-1.14845e-05,-3.4785776e-06,1933,308.63177,21808.613,0.012367425551955115,0.10142314203990348,3.645443585266483,1403,0
417,356.1599999999993,83.24000000000069,4.278712106214371,0.189440145653165,0.018017685,0.014003748,0.0005362983,0.20658441,0.20604812,0.015476352,0.00019610496,0.2946709783716866,0.1410906391553704,0.019906568457270936,-311.27127,83.30515,6939.7485,-0.0011283314,15.916242,253.32675,10.116894,43.18583,1865.0157,0.0014188876,8.30938,69.045784,-41.394543,36.66556,1344.3633,-5.127562e-05,7.246056,52.50533,8.794623,27.456076,753.8361,0.0006888229,5.2501416,27.563988,-31.386745,22.45504,504.22882,0.001993602,4.3818207,19.200354,-15.587248,16.2064,262.64737,0.00061527867,2.9817278,8.8907,-28.155394,14.092171,198.58926,0.000100641395,2.5879889,6.697686,-13.221344,14.719415,216.66116,0.00041435822,2.7483754,7.5535674,-14.166896,13.339708,177.94783,-0.0009921932,2.4353516,5.930938,-11.048592,11.568347,133.82666,-0.00028415106,2.143757,4.5956945,-15.233597,8.630751,74.48986,-0.00071743364,1.5626215,2.441786,-5.0805807,9.091626,82.65766,0.00016245508,1.6718932,2.7952268,-10.355589,7.912241,62.603554,0.0005652858,1.4735194,2.1712596,2867.0264640501264,916.2790890912947,839567.3691059729,1737.3538720165589,309.5877836023646,95844.59575582451,4744.182156641422,1146.4415091404665,1314328.1338802702,23.046035409809893,9.330273697471476,87.05400726972805,0.08094428,0.097743794,0.009553849,247.83697074998418,96.84896104372221,80.5247132770094,1479.9776908465376,1399.4529775695282,226.44649206156825,8.579641812399176,0.43467812405806305,1.0923987255348202,480,0.7419999984541652,0.1730666666666677,0.1411115240588887,1.024000000000001,83.0720000000005,-1.31935e-05,-2.0652571e-06,2081,1047.027,60039.22,0.010818224880912474,0.07018230162972466,3.22888589398024,1150,0
418,456.89599999999933,130.14406250000064,3.510694131661235,0.2216953676819981,0.02018905,0.019354215,0.0,0.1662961,0.1662961,0.0153916115,0.00037458565,0.21407843181926578,0.13589077024114146,0.018466301436730694,-335.4145,102.76622,10560.896,-0.01513006,16.645761,277.0814,31.967325,42.597107,1814.5137,-0.0047592036,8.181884,66.94323,-38.06336,32.6922,1068.7799,0.0028527502,6.3673086,40.542618,-2.4061692,21.618868,467.37546,0.00020148301,4.139595,17.136246,-11.016878,17.680017,312.583,5.821385e-05,3.3492732,11.21763,-18.2571,18.305439,335.0891,0.003327263,3.4113789,11.6375065,-26.633184,16.777245,281.47595,0.0013233874,3.0530832,9.321317,-11.212125,12.717258,161.72865,-0.0002573633,2.3010082,5.2946386,-20.591665,14.646429,214.51788,0.002813398,2.7232454,7.4160657,-10.111001,11.789233,138.98602,0.00040749725,2.2502887,5.063799,-11.6638975,10.424263,108.66527,0.00029666626,1.8809869,3.5381117,-8.375066,9.849124,97.00525,0.00017645901,1.8289764,3.3451545,-11.148067,8.247925,68.02827,0.0009895518,1.4947042,2.2341406,2377.9278578840367,998.144255133396,996291.954055802,1732.1918827179907,418.17155322667344,174867.4479280086,4211.84539545405,1584.0425936546594,2509190.9385121805,23.42604215038835,9.145230647829727,83.63524360200414,0.094898224,0.17422993,0.030356068,257.55230447661245,67.4451031868186,102.04250286354403,1413.1442720795428,1311.1017692159987,242.6993408760242,9.005448946557868,0.6381772593133012,0.8483237036313855,498,0.9174618455472641,0.2614084507042267,0.521184825086472,10.463999999999999,129.92000000000067,-1.315568e-05,-1.7203281e-06,2694,1420.3026,86264.58,0.009336624055886273,0.07241304720943845,3.4865702479338894,1593,1
419,502.64599999999916,58.46400000000085,8.597529956938661,0.10419347365044439,0.023873724,0.019285623,0.0004778175,0.17115703,0.17067921,0.019043947,0.00037193528,0.2645750073513687,0.123087121848648,0.01515043956498392,-301.52103,81.11463,6579.583,0.009216573,15.6425,244.68779,13.714075,38.266033,1464.2892,0.0006475223,6.8172565,46.474987,-49.086876,40.942837,1676.3159,-0.002244148,8.060401,64.97007,14.380343,26.942347,725.8901,0.0023410127,4.895474,23.965664,-38.777,22.043985,485.93726,-0.0013990772,4.3691626,19.089582,-13.84166,18.52859,343.30865,-0.0026712408,3.2736325,10.71667,-26.97033,15.271781,233.2273,-0.0011571952,2.7943437,7.8083563,-19.336945,14.835512,220.0924,-4.304397e-05,2.7532177,7.5802083,-13.3964615,15.280269,233.4866,-0.00010048546,2.873733,8.258342,-16.218096,12.31174,151.57895,-0.000593772,2.397302,5.7470565,-12.158672,11.19958,125.430595,0.0006349319,2.0310776,4.125276,-12.410995,10.797256,116.58076,-0.00090533646,2.0452125,4.182894,-6.848103,8.687217,75.46774,-0.0010916421,1.6080827,2.5859299,2665.424006791314,805.2413887855387,648413.694213263,1679.858030545827,305.0119291182925,93032.27690446231,4514.137350299401,1051.963246168413,1106626.671289185,24.503774848321633,8.7693073980251,76.90075224105776,0.05650825,0.08062789,0.006500857,263.5597643365303,70.83490742842383,106.252996181733,1396.9129257320158,1290.6599295502829,248.37216905734888,8.70294995108196,0.6575990875017051,0.9730712338044234,546,0.9205970679109928,0.10707692307692372,0.09394206352299106,0.6080000000000609,58.464000000000354,-1.3599533e-05,-1.6629516e-06,2809,1857.9156,127243.56,0.008623479573326733,0.06812856686057488,3.207028405677162,1612,0
420,181.9519999999991,201.87793750000094,0.901297097404223,0.5259567266036952,0.009644071,0.010839883,0.0003835763,0.23593318,0.23554961,0.007030858,0.00011750306,0.2871943713526469,0.12091960277360812,0.014621550334927177,-351.5784,80.93162,6549.9263,0.021826752,14.635744,214.205,33.766933,47.45628,2252.0986,0.003530699,9.140743,83.55319,-20.385916,25.794075,665.33435,-0.0052499487,4.7997293,23.037403,-9.568508,30.20449,912.3112,-0.0022382606,5.540649,30.698792,-10.953749,17.17029,294.81885,-0.0002387242,3.0664191,9.402926,-6.0867314,15.232364,232.0249,-0.00056910195,2.8717883,8.247168,-19.468657,13.626236,185.67432,-0.00237286,2.4583619,6.043543,6.2747765,13.0152,169.39543,0.00041465744,2.356492,5.5530553,-21.452536,12.709,161.51868,0.00043822746,2.3341591,5.4482994,3.9028955,12.848257,165.0777,0.0038761434,2.3528726,5.53601,-11.926933,9.418735,88.712555,-0.0008610808,1.6468794,2.7122118,-2.5734622,8.5347595,72.842125,-0.001879865,1.5231386,2.3199513,-9.349094,8.668039,75.1349,-0.0015684029,1.5573696,2.4254,2778.3489108377557,832.7658800794637,693499.0110245238,1926.859642335885,245.40135485555967,60221.82496494432,5152.505601292205,933.4209394334434,871274.6501728122,21.503389824381852,8.662098772543532,75.03195514530016,0.09134904,0.08912568,0.007943386,159.007021030676,122.26108197685642,71.32617550580554,1462.9786972113066,1391.652521705501,141.01384901128017,8.281097216936102,0.3545644018045382,1.6647997917046269,639,0.2847449134824009,0.31584350547730816,0.32975726917480885,3.2319999999999993,201.8239999999999,-1.1429165e-05,-3.8220237e-06,1956,259.5492,13679.775,0.01185241975392006,0.11609082163368348,5.572898346816771,1014,0
